text	label
모서리부분이 조금깨져서 왔는데 교환도 귀찮고 그냥 짜증나네요	0
다른 상품은 잘 왔는데 이상품만 런닝 살색을 주문했는데 끈 살색으로 왔습니다. 다음 주문때는 다음 주문시에는 꼭 확인해서 보내주세요... 런닝이 필요해서 주문했는데 아쉽습니다.	0
재구매 늘 잘먹는거라 또 여기서 구매해요. 슬개골 수술해서 관절 시켰어요, 도움이되면 좋겠어요	1
이이가 놀기에딱좋은듯 가격도 만족합니다	1
사이즈도 괜찮고 배송도 바른데요 엉덩이 부분을 생각해서 디자인 했으면 좋았을걸... 앞뒤가 똑같아요 .............	0
이거 너무 가벼워서 저한테는 안맞아요	0
엄마 사드렸습니다.	1
블루베리 끝물이라 이곳만 남아있어 주문했는데 알도좋고 터진것없이왔어요 가격이 나가긴했지만 끝물에잘먹네요	1
재구매 다신안삼 그냥 막짤라줍니다	0
택배 박스가 ... 다 망가지고 제품에도 먼지가 많고 좀 더러웠어요	0
색상은 보이는 것처럼 이뻐요	1
바지를 입으면 말려 올라가요	1
일단 넘 편하고요 집에서 홈웨어로 입을려고 샀어요	1
뭔가 조금 부족했어요. 제가 조리를 잘 못한걸까요 ㅠ	0
아기가 참 좋아하네요^^ 얼집에서 사용중인데 집에서도 이걸로 써야겠어요 ㅎㅎ	1
이것저것 잡다한거 한번에 살수있어 좋아어요.	1
생각한만큼 너무 이뻐요! 색깔도 원하던 색이라 너무 맘에 듭니다~!	1
처음에는 좀 숨쉬기 불편했는데 적응하니 착용감도 좋고 괜찮았어요	1
좋다는 소문듣고 구매했습니다. 정말 좋다고 소개 받아 구매해 봅니다. 요즘 무더운 여름이라 메이크업 픽서가 하나 필요했는데 유용하게 잘 사용할듯 합니다. 많이 파세요!!	1
22호 시켰는데 23호 왔어요	0
쉽지않네요 라텍스 베개쓰다 바꾸려고 구매했는데 적응이 힘들어 못쓰겠어요 너무푹신해서 푹꺼지고 양옆쪽은 튀어나와서 목도리두르고 자는느낌 답답해 죽는줄알았어요 우린결국 그냥 치웠어요	0
향이 너무 별류	0
박음천이밖으로그대로나와있고로고부분도너무엉성하고희미해요	0
이전에 하나 사고 좋아서 재구매 했어요~ 배송 빠르고 만족합니다	1
레어어드티 총장 길이가 길다 해서 산건데 내가 그냥 입는 티보다 짧으면 그게 레이어드인가...교환 반품도 귀찮아서 그냥 집에서 입는티로 입을랍니다	0
설치도 간편. 색상 굿,좋네요	1
쇼핑할때 넘 편해요. 잘쓰고 있습니다!!	1
배송 빨랐고 바지는 깔끔해요	1
엄지발가락 옆이 트더지긴하지만 꿰메서 사용. 발 편안하고 좋아요	1
유통기한 얼마남지 안은걸 보내줍니다. 맛도 원래맛보다 떨어지네요 유통기한이 얼마남지않은걸보내주네요원래 이 우유 맛있는우유인데 유통기한 2달정도 남은걸 보내주네요이 우유는 멸균우유라 유통기한이 상당히 긴데도 말이죠맛도 원래맛보다 떨어집니다.	0
짧아서놀람..	1
짭쪼롬하고 괜찮아요	1
택배가도착하여 설치하려고 창고물건 다 빼고 설치하려다가 낭패를 봄. 선반만 도착했다니.... 앵글과 선반이 따로 배송되어 당황했습니다. 창고에서 뺏던 물건 다시 넣는다고 정말 힘들었네요... 다른분들에게는 앵글과 선반이 함께 배달되면 좋을거 같네요.	0
일단 계속해봐야겠지만 좋아요	1
가격도 저렴하고 사용 시 문제 없었어요~^^ 다른 사람이 산 유심은 고장난 것도 있더라고요~~	1
예뻐요 배송무지빠르고친절하게얘기해주시고좋네요.상품은맘에듭니다예쁘고튼튼한것같아요.나머지색추가주문했어요~	1
한쪽으로 줄이 대충 관통되어 돌리자마자 바로 부서지네요 첫사용에 바로 빠져서 사용을 못하고 잇네요. 딸아이 선물인데 너무 정말 비추입니다. 에이에스 요청 전화드렷는데 처라 결과도 올릴게요. 비추천합니다.	0
빵은 살짝 구워서 먹는 것을 추천하구요! 그 고추는 으깨지 않는게 더 깔끔하게 먹을 수 있을 거 같아요!	1
다 찌그러져. 배송료를 5천원씩 받는 이윤 먼지 궁그. 어차피 포장(박스)안하고 노끈으로만 묶을껄. 먼지 푹 쌓여있고. 옆에 우글쭈글~ㅜㅜ	1
바로 고장 정확하진 않았지만 그래도 쓸만하다 했는데 다음날 고장. 말고 안되게 50도. 70도 나와서 당황.	0
편해요! 저렴해요! 빨라요! 만족합니다 감사해요	1
배송빨라요 저렴하니 좋아요	1
간편하니 좋아요! 계량스푼이 맘에 드네요 ㅋㅋ	1
휴가기간이라 그런가요?이번 배송은 좀 늦네요..매번 여기서 시키는데 배송회사도 바뀌고 배송도 오래 걸리고 밤9시 넘어서 와서 음...저번이 배송도 빠르고 좋았는데.아쉽네요.	0
개별 포장으로 되어 있어서 쓰기 편할 것 같습니다	1
이거 사고나서 가격 저렴한곳을 봐서 흠	0
발열이좀심하긴하네요~뜨거워요 ㅎ	1
부각을 기름에 튀겼는데 찹쌀이 하얗게 부풀어 오르지 않고 색도 누래요 맛도 전에 먹던것하고 달라요	1
강아지가 관절이 약해지다보니 집구석구석 깔아두게되네요ㅎ 큰강아지라 더두꺼운걸 살껄후회하긴햇지만 잘다니는거보니 너무만족합니다	1
이물감도없고 이뻐요..강추 사이즈는 한사이즈 업하리고했으나.. 그대로주문했는데 딱잘맞아요	1
첫구매 해보고 좋아서 또 구매하러 왔어요~~ 하도 입이 까다로워서 심장사상충약 빻아서 고기캔에 섞어줄려고 샀어요	1
가람5번 작게 주문했더니 리사이즈가 아니라 탑하나가 덜렁왔네요ㅠ	0
우선 재질도 튼튼해보이지 않으며 제일 문제는 각도가 제대로 꺽이지않아 여로모로 불편하고 폰거치부분의 폭이좁아 케이스끼고는 넣을수가 없어서 도로 달리다가 던져버리고 싶었음	0
고급스럽게 가죽 감촉이 좋습니다.	1
아버지 차에 쓰려고 주문했고 잘맞네요 차에	1
유통기한이 19년 3월. 그럼 제조는 16년? 15년? ㅠ	0
최악의 텐트입니다.. 우천시 빗물이 안으로 다 세어들어옵니다. 제품불량이라고 봅니다.또한 전용폴대는 녹도 있고요 그래서 환불요청합니다	0
20온스짜리 컵 사용하는데 다그런건 아니구 일부에서 물이 새네요. 실망스럽습니다.	0
만족함니다~ 여러장 사길 잘한 것 같아요 ㅎ	1
빨리왔어요	1
5인텐트이나 성인3명 누워자기 딱 좋아요! 아무래도 방수는 무리겠죠? 펴기는 혼자 좋은데 접을 때는 누가 옆에서 잡아주면 좋을듯요. 접어도 30초면 접히네요.	1
잘받았습니다 매일 아침 공복에 먹고 있어요 ~~^^	1
캔 4개가 찌그러져 왔어요..배송에서 그런것같은데 조금 신경부탁드려요 . 받고 기분이 안좋아요	0
겨울에 날건조해지면 써보려고요 일단 주문한 달맞이쓰고있는데 꽤 만족합니다 보습뛰어나면좋겠네요 ㅎㅎ	1
냄새가 안난다고 하는데 저는 나던데...	1
먹기엔 적당하지 않아요.	1
첨에 바람도 잘 안빠지더니 걸어놓고 하루지나니 도로 바람이 들어가네요 돈만 버렸어요	0
별로 안맞아요	0
크기가 넘 작아 손질하기가 싫을정도네요 차라리 크기가 크고 갯수가 적은편이 더 먹을게 있을듯해요 작아서 실망했어요	0
남편차라서 띠었다붙혔다 쓰기 넘편해요!!	1
양도 많고 가격도 저렴해서 가성비가 내리네요 ~~ 배송도 빠르고 잘 사용할게요	0
재구매 무가 겉껍질이 들어간건지 아주 질긴 부분이 지푸라기 씹는 식감인데 먹다가 계속 뱉게되니 짜증이 났습니다	0
한쪽이 밀착이 덜되서 안닦이는 부분이 있습니다.. 4개샀는데 한개가 그러네요. 쩝.. 싼게 비지떡이다 하고 써야죠..	0
완전 편해요 벼르다가 사네요~~ 요즘 일본 상품 불매운동으로 조심 스럽지만 잘만드는건 어쩔수가 없습니다~~ 슬픈 현실이네요	1
선물하려고샀는데정말예쁘네요	1
선블럭 바른후에 쓰면 되는거 같아 샀어요	1
캠핑할때 가져다니려고 주문했는데 생각보다 무겁지도않고 디자인도 이쁘고 고속충전되어 좋ㅇㅏ요	1
최악입니다~	0
색상잘못왔지만 번거로워 걍 씁니다. 업무처리 똑바로 하시길	0
집게한개가없이왔어요 포장에신경써주세요	0
가격 디자인 모두다 맘에 듭니다 무배라 더 맘에듭니다 잘쓰겠습니다	1
깔끔한 마감과 부드러운소재~ 빠른배송 맘에 듭니다~	1
이거 비계가 절반이상 아닌가요? 너무한거아닙니까 제품설명사진이랑 너무너무 다른데... 한번 시험삼아 시켜봤는데 두번 구매는 안하게될것같네요 여기가 왜이리 평이 좋은지를 모르겠네요.	0
마스크 때문에 아이 얼굴에 모가 많이나고 간지러워 했는데 이거바르고 많이 진정이 됐어요~	1
모서리 깨져서 온 곳이 6~7군데는 됩니다. 포장에 좀더 신경쓰면 좋겠네요	1
냉장고가 직각이 아니더라구요?ㅜ글서 조금 떠요ㅜ	0
이것만써요~ 휴지가 두툼하고 양도 많고 먼지도 없어서 너무 좋아요~가격도 싸고 이번엔 벚꽃에디션왔는데 디자인도 너무 이쁘고 좋아요~ 적극 추천입니다~	1
너무 작아요 다음엔 큰걸로 구매할래	0
사람마다 취향이다르겠지만 저한테는안맞네여 굉장히 올드한 향이나요	0
불량품 쓰지마세요 지지지 소리가 나서 못쓰겠네요	0
잘부착되고 좋아요~	1
질겨요 질겨요 질겨요 질겨요	0
괜찮았고견고했습니다	1
나쁘지 않다. 하지만 음질이 특별히 좋거나 하지는 않고 좀 싼 소리가 난다.	1
늘맛잇게잘먹고잇어요	1
자가로 교체 했는데 액정 상태는 양호 하나 터치감이 순정과 차이가 많이 나네요	0
재구매 맛은 좀 없지만 건강해지리라 믿고 먹어요	1
매번 주문하는 상품입니다.	1
칫수 다 재보고 주문한건데 실제가 좀더 크네요 사이즈가 좀 틀려서 샀는거 한개는 못쓰게됐어요 공간부족.. 물건은 예쁩니다 배송기사님도 친절하세요	0
아~~정말너무하네요 추석연휴전이라서 저녁9시나되서택배를받았는데ᆢᆢ9월9일 낮온도29도까지올라갔는ᆢ달랑아이스팩하나들어있어서 아이스박스열어보니 냉기조차없구 소라도약간냄새가날정도있네요	0
전부터 먹어보고 싶었는데 다이어트 때문에 참다가 은미언니 공구보고 못참고 질렀어요 !! 배송도 익일배송으로 빨랐고 상태도 신선하고 좋았구요 ! 새우장은 간이 세지 않고 달큰했고 양념게장도 너무 맛있네요 ㅠㅠ 앞으로도 종종 구매할 예정입니다:)	1
굿굿 빼빼로데이 기념으로 여자친구한테 선물했는데 생각보다 좋아서 놀랬습니다ㅎㅎ 배송이 너무 빨라서 서프라이즈가 들키긴 했지만 기분좋네유~~ 가격도 좋구 퀄리티도 좋은거 같아요!! 재구매의사 있어요~^^	1
생각보다 괜찬은것 같네요~~ 좋은 제품 감사합니다.	1
아주 시원해요 ㅎㅎ	1
항상 사용하는제푸이예요	1
자석이 전체적으로 다 있어야 잘 붙네요 자석칠판에 비하면 약하긴해요;; 붙는 자석부분이 작게 있으면 붙지 않아요	1
가격도저렴하고너무잘쓰고있어요~! 거울케이스는..한번쓰면 다른케이스 못쓰죠ㅠㅠ	1
아주 편하고 배송도 빠르고 좋습니다	1
진짜 딱 원하던 그 디자인에 어디든 잘어울려요	1
제품의 찍힘이 있어서 2번이나 교환했습니다. 그 바람에 주문하고 1달 1주일만에 제자리에 놓였네요.	0
배앓이 방지 젖병 아가 배앓이 방지 젖병으로 좋다고해서 구매했어요 우리아가 배앓이 안했으면ㅜㅜㅜ 다음엔 큰 용량으로 재구매하려고 합니다	1
처음 입으실때 뒤에 지퍼 꼭 닫고 착용하세요. 친구들 앞에서 까먹고 입었다가 망신당하는 웃긴 해프닝이 있었어요:( ㅎㅎ 파티용으로는 아주 좋아요	1
보조 배터리 충전이 안되서 불편했습니다	0
좋아요 많이 파세요 가구밑에 놓아도 티안나요 안입는 옷 정리가 깔끔히 되어요 옷이 생각보다 많아 들어가요	1
다른 곳 보다 마감이라던지 신경 많이 쓴게 보입니다 ^^	1
사용전이라 잘 쓸게요	1
사용하기 편리하네요.	1
가격대비 좋네요 무거워서 좋아요	1
이쁘지만 앉는 부분도 편하지 않고 식탁사이즈 고려 안했더니 팔걸이때문에 걸려서 들어가지도 않고 다른 의자들에 비해 불편하고 아마 알았으면 다른거 샀을건데 ㅠㅠ 너무 아쉬운 의자	0
벌써 5통째입니다 복합성피부에 화장도 잘뜨는데 스킨대용으로 사용햇더니 피부가 넘 좋아졌어요ㅎㅎㅎ굳굳	1
빠르게 배송 받았습니다. 제품도 good!	1
조립은 그냥 조절하는거만 끼우면 되더라구요 소음은 별로 없고 집에서 운동하려고 샀어요 꾸준히하는데 운동효과 좋은거 같아요 조금만해도 땀나요	1
간단히 말해서 정품이 아닌거 같네요. 음질 모노밖에 안됩니다. 그냥 삼성사이트에서 제값주는게 좋을것 같네요	0
갈색으로 알고샀는데 완전 진회색이네요 ㅠ 사진 색감이랑 실물이 너무 다르네요 ㅠ	1
고리부분을 더 견고하게 해주셧으면 좋겠어요 힘없어서 끊어졌습니다	0
시원한 냉원단에 차르르 가벼워요 올 여름 시원히 나겠어요 감사해요^^	1
무지편해요 잘입을께요	1
사용감은 괜찮은것 같아요. 쓰기 변합니다	1
제가 딱 원하던 물건입니다	1
배송이 타제품에 비해 늦네요. ㅠㅠ 상품은 괜찮습니다	1
택배도 빨리왓구요.. 포장도 꼼꼼하게 잘 싸서 보내주셧어요. 항상 좋아하는 음식이라 집에서도 맛있게 먹을수 있어서 좋아요..	1
처음보다는 위로 올릴때 갑자기 뻑뻑해지긴했는데 내릴땐 아직 부드러워요 ㅎ 색도 이쁘고 암막이 완벽해서 넘좋아요!	1
여핸가서 쓰기엔 딱이네요	1
깔끔 튼튼 깔끔하고 튼튼해보입니다. 길이도 타제품보다 넉넉하네요. 27인치여서 타제품 길이때문에 고민했었는데 아주 만족합니다.	1
자주 바꿔주려고 저렴이 샀어요 1,2단계 차이가 거의없네요 좀 작어요	1
택배 상자가 다 젖어서 왔어요 퓨레가 터진건 아니고, 상자 밖에서 젖은것 같은데 제품에 이상 있을까봐 걱정됩니다. 먹여도 되는건가요?ㅜㅜ	1
잘받았습니다. 나스인식 잘됩니다	1
비추입니다 고정되어있지 않아 화장실갈때마다 구겨져있는부분을 일일히 손으로 다시 편다음 입어야하는 부분이 상당히 불편하다 비추~~	0
배송 빨라여 ㅎㅎ~~!	1
암홀이 좀 불편하네요 스트라이프 무늬에 겹쳐져서 그런건지... 포니자수 좀 이상한데 워낙 저렴하니 그냥 입으려구요	1
불량이 있네요 몇개 쓰지도 못했는데..	0
한 달 넘게 씹어서 하루도 안빠지고 복용했는데 효과는 전혀~~~ㅜㅜ 더 먹어 봄 나아지겠지 하는 기대를 갖고 아직 복용중입니다	0
인덕션팬이라고샀더니 안돼요	0
색깔이 조금 붉은기가있어서 별하나뺐어요. 좋아요	1
꼭 필요한 구성	1
모자 쪽에 찢어져서 왔어요. 그것도 모르고 빨아버려서 반품도 못하고 짱증나요 제가 꿰매야죠. 바느질이 좀 그러네요 검수도 잘 안하는지.....아님 세탁 한번에 찢어진건지....	0
상대방이 안들린데서 삼성 정품인줄 알고 서비스센터갔다가 짝퉁 사셨네요.... 개망신 반품하고 싶네...	0
조아여 손하고 바디 그냥 막 바르려고 샀어요 ㅎㅎ 근데 샘플 4개만 왔어요 ㅠㅡㅠ 수고하세요 !!	1
먼지 너무 많이 나요	0
너무 마음에 들어요 ~~ 오자마자 거실에다 세팅해써요 이번주 캠핑가는데 이쁘게 잘쓸께요!!	1
써보고 한달후 남길게요	1
전왜안맞죠?	0
개중 제일 이에 많이 붙지만 맛있어요!!	1
너무 굵은 끈을 선택해서 다시 주문예정임 퀄리티는 좋네요	1
제품이 별로 튼튼해보이지않고 무엇보다 제일 아쉬운건 휠의 흠때문인지 소음이 발생해요 ㅜㅜ 늦은밤에 하면 드르륵 드르륵 소음때문에 못하겠어요	0
재구매 처음시켜먹고 맛있어서 재구매하고 여러사람들에게 홍보까지했는데 재구매한건 맛이 없네요...곱창김이 않이라 돌김같은...지인분들 나땜에 시켜먹고 맛이 별로라고..ㅠ 신경좀 쓰셔야겠여~	0
구멍뚫려 왔어요 ㅋㅋㅋ 구멍이... 이거 뭐... 에혀~~신혼집 이거 달랑 하나 빠르게 시켰는데.. 이거 뭐... 하....ㅁㄴㅇㄹ ㅋㄴㅊㄹ	0
첫 맛에서 고소함이 느껴지네요 통곡물이 같이 있어서 재미까지 있어요 아가들 먹기 좋을듯 해요	1
이게 환경호르몬이 나온다는건가요?	1
재구매 연락도 안되고 배송도 느리고~	0
쓸만합니다만 사이드쪽 나사? 핀? 마감이 좋지않습니다. 뾰족한 핀이 튀어나와있어 아이들한테 위험합니다. 반품하려다가 그냥 팩망치로 후리고 씁니다.	0
정말좋아요 빨리오네요	1
선물햇어요좋아하시네요	1
배송도 오래걸리고ㅡ 그닥 기다린만큼의 그정도는 아니네요	0
짱짱해요 조금 승차감은 아쉽지만 좋네요	1
아쉬움 ㅇ	0
접고 펴고가 귀찮지만 그건 다른거 사도 어쩔수 없을듯 2명 이상 밥 먹기는 대가 좋아요	1
세척은 편하긴한데 세게 틀면 바닥에 물이 흥건하네요 ㅡㅡ 중간으로하면 건조함이 별로 안없어지는거 같아요 ㅠㅠ	1
남색사고 너무 맘에들어서 회색 또 샀는데 회색은 남색에 비해 두껍고 상의 너무 짧고 하의는 크고 길고 밑단 통이 크고 두꺼워서 무거워요.. 회색비추 남색강추요	0
예뻐여!!!!! 얼굴도 화사해 보이구뇽	1
비누지만 머리감을때도 굳 강추합니다	1
260신발신는데 265여유잇어요	1
틀니통 겁나크네요,	1
택배박스까니까 후라이팬만 덩그러니 잇음 상품박스 왜없저	0
뽀빠이만 지금 반년째 쓰고 있어요 타 패드보다 탈취력이 그나마 좋아요 패드두께도 도톰한편이구요	1
그냥저냥 재료만 있으면 학교 기술시간에 만들만한 수준입니다. 5일동안 밤에 틀어놨으나 한마리도 없습니다. 시골이나 캠핑이나 가야 잡힐것 같아요	0
너무 좋아요 만족합니다 흰색도 사고싶네요	1
재미나게 놀수 있을거 같아서 좋네요 ^^	1
맛있게잘먹었습니다~자주주문할게요	1
온가족이 맛있게 먹었습니다. 너무 맛있어서 추가 주문하였습니다.	1
색감이너무예쁘네요,감사합니다	1
가격대비 맛도 무난하고 먹기편해요	1
스테이크 파스타 감바스 다 2인분이라 하기엔 부족하고 넉넉한 1인분 양이였는데 떡볶이는 양이 많았어요 2인분으로 충분한 양입니다	1
사진보다 훨씬 예쁘고 맘에 들어서 매일 착용하고 다녀요	1
80키로 친구가 앉았는데 그냥 부러지네요....역시싼게 비지떡이네요....싼거는 완전 비추입니다 가격더주더라도 좋은걸로 사세요	0
디자인 좋아서 설거지후 꺼내놔도 주방이 정리되어 있는 느낌 굿	1
얼음 빼내기가 쉬워요~~ 실리콘재질이라 안심되구요~^^	1
그냥저냥 쓸만했어요! 괜찮아용	1
그저그래요 헤라폼클렌징쓰던중이였는데 헤라꺼가더좋아요	0
여행갈 때 쓸껀데 제겐 좀 작아요	1
아주 만족합니다~!!!! 여러ㅡ가지 다른 상품들과 오랜시간 비교하여 구매했는데 상품을 보니 걱정이 싹 날아갔습니다. 사진으로 보는것보다 실제 상품이 훨씬 더 괜찮습니다. 가격도 최대한 최저가로 구매한것 같아 뿌듯하구요. 그럼 좋은 제품 많이 파세요!	1
최악입니다. 별 하나도 아까워요 1/3은 썩어 곰팡이피고 1/3은 사이즈가 요구르트병 만합니다 후기보고 기대했는데 돈주고 쓰레기를 산 격이네요	0
집에서 쓰기 쵝오인 제품이에요	1
이거 다들 어떻게 쓰시는지...? 물 끓이는데 손잡이 뜨거워서 데일뻔... 행주로 감싸서 쓸거면 무쓸모 아닌가요	1
재구매 4통째 쓰는데 너무 좋아요. 지성인데 끈적이지 않아서 좋아요.	1
좋아요..꼬불꼬불이 많이 펴진듯 ㅎㅎ	1
단추 불량인데 빠르게 교환해주고 좋습니다	1
놀러갔을때 먹으려고 삿는데 잘먹고 왔습니다	1
배송이 2주인데 한달정도 걸림	0
가격대비 대만족입니다. 추천드립니다.	1
아직 안써봤어요 좋을거라고 믿어요	1
찍찍이가 좀 약해보여요	1
젖병4개시켰는데 2개씩 똑같네여 아무리 랜덤이라고 해도 ㅜㅜ 구분하기 쉽게 좀 다른종류로 보내주시지	0
잘고장나네요 ㅠㅠㅠ	1
깨진 유리조각 조심	1
평소 끈나시를 항상 입는데 여기에 캡이 들어가있으니 브라 안해도 되서 편해요 재구매 의사 있습니다	1
바이올렛 핑크 클리어 섞었는데 왜 파랑색이 나오나요 ㅠ	0
잘 받았습니다 사무실에서 자리에 전기히터를 틀지만 항상 발이 너무 시려서 발에 붙이려고 대량 주문해서 주위 나눠주니 다들 좋아하네요 다만 저온화상은 조심하세요^^	1
겨울이라 블랙으로!!! 예뻐요 ><	1
사이즈가 너무 작아요 ㅜ ㅜ	0
배송빠르고 만듬새가 좋습니다	1
다 좋은데 타 사이트나 매장에 비해서 가격이 너무 비싸네요.	1
아직까지 안써봐서 잘모르겠지만 써보고 말할게요	1
65인치안맞음ㅜㅜㅜ	1
잘써지고 좋아요 똥 많이 생기는건 단점	1
가성비 아주 좋은 제품입니다. 모던해요.	1
사이즈를 안보고 샀더니..망.. 넘작아요ㅠ	0
면접이 갑자기 잡혀서 급하게 주문했는데 배송 빨라서 바로 받아볼 수 있었어요!! 귀걸이랑 기름종이도 주셔서 요긴하게 썼습니다. 감사합니다.	1
잘받았습니다. 사용해보고 괜찮으ㅕㄴ 다음에 또 주문할게요~~	1
두번째 주문 역시나 만족	1
다이소랑 가격은 같은데 재질이 좀 두꺼워서 더 좋네요~	1
.. 정상제품 평균 수명 5시간 정도로보시면되고.. 불량제품꽤오고... 만족스럽지는않습니다ㅜㅜ..	0
배송비 2번 결재했음 꿀이랑 메이플시럽 주문했는데 배송비는 각각 청구되었음ㅠ근데 상품은 한박스에 왔음 다음부터는 따로따로 구입할거임	1
잘 왔네요 잘 쓰겠습니다!	1
재구매 상품ㆍ배송 만족합니다 ᆢ	1
추가로 구매한 마스크 10매중 1매가 내용물없이 빈 비닐로 왔습니다. 판매자에게 조치요청했지만 대화 종료되버리네요. 부모님께 보낸건데 이 난리통에 화가나네요.	0
유통기한이 1주일도 안 남은걸 보내줬어요 이걸 어떻게 다 먹어야 할지 난감하네요	1
간편하긴한데 양이 너무 적어요~~	1
재구매 항상 시키네요~ 좋아용	1
솔직히 그닥...싼맛에는 쓸만하네요	0
너무편해요 브라자 따로 안하고 이거만해도 충분해요 가슴안조이니까 좋네여	1
촉촉하네요 바르는느낌은 ㅜ	1
천이 면이 아니라 맨들맨들한 이상한천이고 핏이 너무 크고 주머니도 없구요. 다른하나는 만족인데 이건 정말.. 복불복이군요.	0
배송이 무척 느리네요	0
오배송 그린색을 주문했는데 멀바우 색이 왔습니다 그리고 배송기사는 아주 불친절 했습니다 직접 문 밖에 나가 줘야 했습니다	0
빠른 배송과 깔끔한 박스포장 너무 좋아요. 실리콘 접합도 좋은데..실리콘 성형에 일부 버블자국이 있는거는 조금 아쉽네요.	1
맛있고 선물용으로 패키지가 고급져서 좋아요	1
정품이 맞는지 의심스럽네요 그전에 쓰던거랑 좀 다르네요	0
좋아요 방 한 구석에 놓고 매일 쓰고 있어요	1
배송기사님이 너무친절하십니다	0
박스는 다 찢어져 있고 캔하나 멀쩡한게 없습니다. 데자와 다른데서 꽤 많이 구입해봤는데 이렇게 최악 상태의 제품은 처음 받아보네요.	0
색 너무 예뻐요 다시구매예정이에요~	1
좋아요 쓰기 간편해용	1
재구매 배송빠르고 또 구매했어요	1
간편하게 입기 좋은거 같아요	1
배송빨랐어요 액정 필름이 뭔가 다 가려지지 않는 느낌이라 불안하긴 한데 떨어뜨려도 안..깨지겠죠?	1
치아건강에 도움된다해서 주문했는데요. 강아지가 먹긴먹는데 별로 좋아하진않아요. 간식주면 반기지않고 가져가서 하루종일 지켜만보기도하네요	0
배달하니 간편해요 좋아요	1
배송도 빠르고 깔아놓으니 이뻐요	1
여전히 잘 사용하고있습니다!	1
존맛탱 잘받았습니다	1
욕실청소할때 쓰면 꿀맛임	1
잘받았잘받았음잘받았음	1
추천글이 많아서 써볼려구요.	1
얘들이 맛있다고 하네요~~ 배송은 좀 느려요	1
흠...유명해서 사봣는데 원래 뷰러고수인데 이거는 속눈썹겁나빠지고 속눈썹들을힘없게만듬	0
수압이 약해야 58-60도까지ㅜ올라가요 가늘게 분사되서 물이 너무 튀어요	0
선물 드렸는데 아주 만족하시네요	1
역시 좋습니다. 이것만써요	1
컬러도 보이는 그대로고 아주 가볍고 부들부들하니 좋네요~ 차르륵 부들부들한게 여름에 잘입게 될것같아요!^^	1
튼튼하고 보냉 잘 되고 샐 걱정 없고 용량도 적당해요. 여름에 잘 쓰겠어요. 감사합니다~	1
큼직큼직하니 이불위에 턱 하고 올려주면 좋을듯	1
사이즈가 작아요 정싸이즈 보다 ㅠㅠ	0
아래부분 락이 다 조였는데도 잘 안되네요	0
좋아요 맨날 주스 눌러서 먹다가 이거 껴주니 잘먹어요 ㅎㅎ	1
빠른 처리 만족합니다.	1
응 그냥그냥 다 녹아서오고 10개중2개는 찢어져오고 응 그냥저냥	1
배송빨리오구 제품 만족스럽습니다	1
우선 코팅후라이팬에 비해 건강상 안전해서 심적으로 좋았고.기존 코팅 후라이팬에 비해 불편할것이라 우려햇는데 중약불에서 사용이 익숙해지면 사용도 편해서 만족하고있어요	1
재구매는 없을거같아요.. 둘레가 너무 작게 나와서 착용할때 느낌이 불편해요. 재질자체는 가벼워서 그렇게 더울 것 같진 않구요. 싼 가격에 사보긴 했는데 싼건 다 이유가 잇는것 같네욤.	0
날이 잘 안드네요. 잘 잘려지질 않아요. 귀찮아서 그냥 둡니다만 사용하진 않을것 같네요	0
생각보다 컸지만 커서 더 좋았네요	1
피부가 예민해서 그런지 잘 안 맞는 것 같아요..ㅠㅠ	0
깔끔합니다. 마음에 들어요. 다만 아쉬운 점은 먼지가 잘 붙어요.	1
무난하고 심플해서 어디에든잘어울리네요	1
가격이 좀 있는거 말고는 정말 좋은 아이인듯합니다.^^	1
좋아요 튼튼해요 하지만 앞으로 기울어져 위험해서 꼭 훅크 써야 합니다.	1
먼저먹던것보단 못한것같아요	1
포장을 어떻게 하시는건지 지퍼팩에 실링을 안하실거면 지퍼라도 잘 닫고 보내주시지 중간에 틈이 있는상태로 온지도 모르고 회사에 가져가려고 가방에 넣었는데 가방안이 아주 가루로 뒤덮혀서...제품이야 다 거기서 거기겠지만 다시는 여기서 안살것 같습니다.	0
깔끔하고 좋아요. 흰 컵과도 잘 어울리네요.	1
포장보고 놀랬습니다 아무리 겨울이라지만 다 깨진 아이스박스 테이프칠이라니ㅡㅡ 신뢰가 가지 않습니다	0
프린팅 로고나 품질이,,,은근히 짭의 냄새가 나네요,,,기분탓일까요,,,	0
그래도 유리에 난 돌빵 어느정도 채워주는것 같아요	1
가격대비 아주 좋네요! 배송도 빨라서 좋았어요!	1
그동안 상품무게를 속이고파셨나요? 분명 5kg주문했는데 3.2kg이왔네요 1만원환불해주던지 아님1.8kg 더 보내주세요 기분이 매우불쾌하네요	0
잘쓰고있습니다~^^	1
1회 먹는양이 너무적어서 약간 의심이되요 양이 너무적어요~	0
물건만 보내지 여의도순복음교회 찌라시는 왜보냈냐!!	0
짱짱하고 견고하게 잘 걸려서 만족 합니다	1
딸이 관종된다고 안 쓴다고 합니다.ㅠㅠ	0
이거입을수있는거 맞나요? 반품 귀찮아서 패스	0
재구매 아이가 너무좋아해 2주만에 또... 배송도 빠르고 맛도 좋아요	1
재구매 시금치 나물에서 불순물이 나왔어요.시금치 다듬고 하실때 좀더 신경써서 조리해주세요.	1
재구매 두번째달입니다! 너무 만족스러워요	1
재구매 매번 구매합니다 여기저기 잘써요!	1
